1.238262307864051587e-01 1.555091242659439703e-02 2.344659910965823379e-01 9.016298787103842471e-01 1.593618264725149736e+01 9.933495378917318597e-01 7.109898098569570335e-01 3.573102895904159415e-01 2.054961491439366128e+01 2.579919351204603473e+01 3.803734461658595596e-04 6.117703125620157015e-03 2.058761308561504923e-05 -1.467583971405083503e+02
1.242972122241861738e-01 1.096948365147660566e-02 2.414562310097607412e-01 1.027601532273364704e+00 1.613437527958645390e+01 4.404063818124695495e-01 7.622762925459871663e-01 2.196335967980753701e-01 6.963300420168771154e+01 4.901600200600147872e+01 1.234820585375128333e-03 7.176541969684588742e-04 2.093299053288096690e-05 -1.498877008108642315e+02
9.320532629446982853e-02 1.391255368819309043e-02 1.124790261585357332e+00 9.050230068102012027e-01 1.592801431370078902e+01 8.536595772397526094e-01 6.452155886139998575e-01 8.249577805102564554e+00 2.309203389879449375e+01 2.573781001941762270e+01 4.421086853874294583e-04 9.814646696375909848e-03 5.432902579883923180e-06 -1.467583971405083503e+02
1.911706790848994447e-02 1.235719031965690912e-02 5.627151834445839329e-01 2.338761081547370502e+00 1.197628544286256869e+00 2.509639584897444653e+00 7.106866736068402357e-01 6.861075377451499868e-01 6.196986582356178985e+01 4.901433533718272173e+01 1.056086724288014681e-03 1.204804234353822751e-02 5.107405538255421918e-06 -7.496240397820325541e+01
1.271310852148408443e-01 1.757633942344840380e-03 1.497756700808394181e-01 9.016298787103842471e-01 1.578460871850875158e+01 7.401057819999867782e-01 7.030826439078439183e-01 8.331397383188865469e-01 2.371865993542909123e+01 3.008339881241449376e+01 1.890454546443341602e-04 4.509400471913688896e-03 2.058761308561504923e-05 -1.467583971405083503e+02
8.790072939468425439e-02 1.076487187181653527e-03 6.483769909132341969e-01 2.313932500468836029e+00 1.632547385394392236e+01 2.629964422560258086e+00 7.682681372664708075e-01 1.220801379380250351e+00 6.328462216137086216e+01 4.944816474357024561e+01 2.890247892483637643e-03 7.157928756264412889e-04 5.070276154086364407e-06 -1.485318280467319596e+02
8.983527082228659477e-02 1.103809549612724990e-02 5.543206759636425396e-01 1.087901805158844049e+00 1.605021333273869644e+01 4.355832723063066680e-01 7.622672046075273933e-01 7.616811784733908297e+00 6.994833279384182845e+01 4.894813865413645715e+01 2.880479686730084282e-03 7.176520623825801597e-04 3.330568248329556745e-06 -1.497620265051476167e+02
1.242329300955939964e-01 1.468910029241642448e-02 2.317638329409340558e-01 9.046068284130304171e-01 1.222272552195589057e+01 2.600507616768440222e+00 6.990374277147644033e-01 9.326568079072362627e-01 2.509416733216229289e+01 1.773477296921410939e+01 1.210866074306685483e-04 6.226495602827277973e-03 2.027003459313326319e-05 -1.484069183146269495e+02
1.151457541775034732e-01 4.523392978541432990e-03 4.352045528680645869e-01 2.510094569617631777e+00 1.516946339624970719e+01 9.933495378917318597e-01 4.861984178946092694e-01 1.270801946951535699e+00 5.796330555222570524e+01 2.577892394973262569e+01 8.539393141123498027e-04 1.025505455169144903e-02 2.294966570379709320e-05 -1.391400207519029379e+02
8.988764193150229620e-02 1.103809549612724990e-02 6.471990460975192150e-01 1.006361645936678872e+00 8.170086968072602929e-01 2.018959963113205802e+00 4.347218728028959811e-01 4.467765002343204728e-01 6.994833279384182845e+01 2.089043146647400562e+01 1.381627508543096594e-04 7.504228778323055902e-04 2.223026886649584539e-05 -1.498877008108642315e+02
2.432560960541232595e-02 1.114165382226801025e-02 1.287990403812761808e-01 9.735956066709329226e-01 1.970153998231887371e+01 4.224322225724991275e-01 6.841444223696905302e-01 7.883578792292886384e+00 1.635945390767994922e+01 4.782898511423167065e+01 1.161324042841151670e-03 2.203297490912897900e-03 3.548056866230010932e-06 -1.486110545998898544e+02
8.795310050389995582e-02 9.664953692119740859e-04 2.510654909586510275e+00 1.871689520197817203e+00 1.472590267366134142e+01 6.677694593493901376e-01 4.033065636597930048e-01 7.913576370349757916e+00 6.585484975175154432e+01 3.864366237144096772e+01 1.246947146760169975e-04 7.284294480596735120e-04 3.199822216224874079e-06 -1.493445913237664797e+02
8.795310050389995582e-02 9.664953692119740859e-04 2.355166855657850888e+00 1.871689520197817203e+00 1.472590267366134142e+01 6.677694593493901376e-01 4.407228562087746049e-01 7.913576370349757916e+00 6.321071492989548091e+01 3.957590913741178440e+01 1.247119972088606317e-04 7.485567633542636367e-04 5.083883780094135609e-06 -1.484069183146269495e+02
2.137988694244469592e-02 9.807101141435293525e-04 2.332851806685167340e+00 2.338761081547370502e+00 1.197628544286256869e+00 6.770021314056615669e-01 4.456714762161053667e-01 8.605216257006058633e-01 6.186865140698546384e+01 4.905139375767041088e+01 1.128258700305560759e-03 1.040492252333663145e-03 5.850092823401014216e-06 -7.496240397820325541e+01
8.795310050389995582e-02 5.771127914499076320e-04 5.850317707542246337e-01 1.871689520197817203e+00 1.472590267366134142e+01 2.500407784290172852e+00 7.367697397014152383e-01 7.964342977638592558e+00 6.331192934647179982e+01 3.953594213809856228e+01 1.294026093824269304e-04 1.198056284023756024e-02 5.083883780094135609e-06 -1.484069183146269495e+02
8.680363912097292800e-02 1.196448869171623519e-02 6.304313724482027981e-01 2.002126157379104487e+00 1.782323231069063141e+01 2.759908164270260311e+00 3.302545762926900053e-01 5.444165614786385943e-01 1.394968677858604522e+01 4.992255337983466035e+01 3.133627246047629260e-03 1.870446427661952727e-03 5.252639570939934335e-06 -7.560638800446889718e+01
9.396146779528039006e-02 6.886142066465514777e-04 9.159928910466547114e-02 2.441382381737963847e+00 1.108624832707826968e+01 2.258535031504629309e+00 4.407228562087746049e-01 1.685645031988553644e+00 4.560338102840995589e+01 2.738230563238042947e+01 1.062268828294615758e-04 1.419976248904980705e-03 7.150827073833465655e-06 -1.252996102357879522e+02
8.999501918584015825e-02 3.870493794359614135e-03 6.422716711459338645e-01 7.936526980039031454e-01 1.613411457659382719e+01 4.471712593924226931e-01 7.545701106291904381e-01 7.672623738372588598e+00 6.995743359164363540e+01 4.888378915463247409e+01 1.235718633214714403e-03 1.428129415298238017e-02 5.658864349768880073e-06 -1.499373857838467359e+02
8.983527082228659477e-02 1.078331095316108559e-02 6.471990460975192150e-01 1.041130982612764821e+00 1.606456807702216238e+01 4.355832723063066680e-01 7.622672046075273933e-01 6.790844946613430189e+00 6.994833279384182845e+01 3.997565837360017582e+01 2.880479686730084282e-03 7.176541969684588742e-04 3.448753295888255079e-06 -1.449300023437325535e+02
1.123365614702117043e-01 1.784550840041668153e-03 5.627151834445839329e-01 8.405062375193191881e-01 1.197628544286256869e+00 9.700544078661776926e-01 6.872280120467315623e-01 9.076209646644579632e-01 6.196986582356178985e+01 4.960698747118733110e+01 7.530263384749586288e-04 1.190514698870965074e-02 5.915267960270725878e-06 -6.327854335478011905e+01
2.359341217810295016e-02 7.104436227001730345e-03 2.344659910965823379e-01 2.338253539979005424e+00 1.598559312736215787e+01 2.532934718884465752e+00 7.422885096170793728e-01 3.591403069768424050e-01 2.054961491439366128e+01 2.631343971156868733e+01 1.799406554992745585e-04 6.336579104972137055e-03 1.511495960211448319e-05 -1.477673493663866395e+02
2.768826982497506195e-02 9.530108231447848759e-04 2.415575148278108042e+00 2.141166735693705636e+00 1.296717178359017453e+00 2.511126500665469052e+00 6.526480288631169024e-01 9.747868214341987025e-01 5.564403862267749190e+01 3.980010433849493978e+01 1.128371709251283113e-03 1.212402296803475471e-02 5.107405538255421918e-06 -7.496240397820325541e+01
8.795310050389995582e-02 9.664953692119740859e-04 5.023184563792321145e-01 1.864090352295176611e+00 1.484811434307127342e+01 6.662834860209847498e-01 4.407228562087746049e-01 7.913576370349757916e+00 6.323216983026924254e+01 4.878813795395419817e+01 1.247119972088606317e-04 7.485567633542636367e-04 5.083883780094135609e-06 -1.484069183146269495e+02
9.641391405518494329e-02 1.828255727633618447e-02 6.424037814025473914e-01 1.032068781960802317e+00 1.612620694603574378e+01 8.882698017095587151e-01 7.637131327596469177e-01 7.844151080562698830e+00 6.981283898594058712e+01 4.876666815761011264e+01 1.216392879477580773e-04 7.105224757238770648e-04 5.777313994820179764e-06 -1.483715593565636652e+02
8.795722526360581772e-02 9.664953692119740859e-04 2.355166855657850888e+00 1.963610107673432248e+00 1.529157056534387493e+01 6.832423395867402993e-01 4.392859949851061763e-01 7.913576370349757916e+00 6.915607940096629136e+01 3.957590913741178440e+01 1.411580395256321332e-03 7.485567633542636367e-04 5.083883780094135609e-06 -1.499191648002806119e+02
2.137988694244469592e-02 5.238649964294389300e-04 7.973643245824311165e-01 2.303023532274776297e+00 1.197628544286256869e+00 2.620491611959133937e+00 7.417183613186808522e-01 1.492229268494202454e+00 6.196986582356178985e+01 4.901433533718272173e+01 1.133723452560000218e-03 1.212402296803475471e-02 5.850092823401014216e-06 -7.970413771535652359e+01
2.137988694244469592e-02 5.913274804057993411e-04 5.627151834445839329e-01 2.338761081547370502e+00 1.197628544286256869e+00 2.509639584897444653e+00 7.417183613186808522e-01 9.094509750344625942e-01 6.196986582356178985e+01 4.901433533718272173e+01 1.128371709251283113e-03 1.212402296803475471e-02 5.850092823401014216e-06 -7.496240397820325541e+01
1.649203036470190190e-02 6.188943163924936260e-04 5.627151834445839329e-01 2.338761081547370502e+00 1.197628544286256869e+00 2.509639584897444653e+00 7.417183613186808522e-01 9.094509750344625942e-01 6.196986582356178985e+01 4.983219904365255815e+01 1.239213030676487902e-03 1.212402296803475471e-02 5.850092823401014216e-06 -7.462457888321030453e+01
8.795310050389995582e-02 9.664953692119740859e-04 2.355166855657850888e+00 2.055037345111360825e+00 1.472590267366134142e+01 5.350158450097738383e-01 6.016751725870965739e-01 7.229092494386595291e+00 6.195835349638673506e+01 3.190268548242346469e+01 1.247119972088606317e-04 7.369381935595478630e-04 5.083883780094135609e-06 -1.484069183146269495e+02
1.238262307864051587e-01 1.555091242659439703e-02 2.344659910965823379e-01 9.016298787103842471e-01 1.593618264725149736e+01 9.933495378917318597e-01 7.109898098569570335e-01 1.380241489274711131e-01 2.474326476173899536e+01 2.579919351204603473e+01 3.940938312563787085e-04 6.117703125620157015e-03 2.058761308561504923e-05 -1.470630271477139672e+02
2.230002611569103718e-02 2.062415885041875892e-03 5.627151834445839329e-01 2.338761081547370502e+00 1.197628544286256869e+00 3.063189557565700216e+00 8.266628194700221810e-01 9.094509750344625942e-01 6.196986582356178985e+01 4.901433533718272173e+01 1.060387094891865941e-03 1.212402296803475471e-02 5.288374526044117896e-06 -7.496240397820325541e+01
8.964466000934162571e-02 1.739975624306254465e-02 6.777477266512768050e-01 1.053774886518645593e+00 1.472972173285172381e+01 2.745636457598985558e+00 6.576135500968600667e-01 9.116547453962061676e-01 6.771644390885759890e+01 2.640768492821961999e+01 1.079712111094128287e-04 1.549228773045783526e-02 1.631799289821742716e-05 -1.484218740658266995e+02
8.983458838261385027e-02 3.510250599760597872e-03 1.465056660053356552e+00 1.002061987651804653e+00 1.311556543321858648e+01 1.072879345876497359e+00 7.625082908266567205e-01 6.846656900252109601e+00 6.995743359164363540e+01 3.988749899528698251e+01 1.040001415196975792e-04 9.154546102320606366e-04 5.790497070945091876e-06 -1.496791598157349483e+02
8.999570162551290275e-02 1.103809549612724990e-02 6.424037814025473914e-01 7.949527935615359198e-01 1.617184003401626669e+01 4.500618649222137280e-01 7.543381123485208839e-01 7.616811784733908297e+00 6.915892222868328076e+01 4.901305725620994025e+01 1.221424950680232487e-03 1.088951457911369047e-02 5.777313994820179764e-06 -1.452669494256480220e+02
8.981333013611242366e-02 1.103809549612724990e-02 3.123318851171232868e-01 1.008226170369723951e+00 1.969911211153507224e+01 4.355832723063066680e-01 4.268462860711753626e-01 7.665204074729043526e+00 6.994833279384182845e+01 2.089043146647400562e+01 1.379498330608482266e-04 6.134707300031379609e-03 2.363049503584212783e-05 -1.498921246243722862e+02
1.218072890541689601e-01 1.050423244302850501e-03 2.334467326301890022e-01 9.016298787103842471e-01 1.630893400205015453e+01 9.933495378917318597e-01 7.188653961718936003e-01 3.402910683184603435e-01 2.054961491439366128e+01 2.579919351204603473e+01 2.902019502298028731e-03 7.934284016847237796e-04 2.094118151370502162e-05 -1.467580636154321496e+02
1.214481877556902734e-01 1.237615480531800705e-02 2.664753182230800710e-01 8.895611190511067967e-01 1.580184036504851974e+01 4.166990003905521323e-01 2.730784616309716584e-01 8.636327892698538733e-01 1.979844669150617165e+01 2.357507359860336393e+01 1.079712111094128287e-04 8.966245724886591148e-03 1.966807731924555505e-05 -1.467583971405083503e+02
8.679962113651346067e-02 8.661982647093060053e-04 2.445967075051345696e-01 5.786973678106622776e-01 1.310746199545746649e+01 3.528147041699930542e-01 8.082469562501884974e-01 9.109011265979671812e-01 2.055004929681474124e+01 3.955212645844265751e+01 1.071475887089581110e-04 1.019406728476271971e-03 4.002122971152900224e-06 -1.487745268777355250e+02
9.045492918498568291e-02 1.286070193340434729e-02 2.345684429938655668e+00 1.871689520197817203e+00 1.472590267366134142e+01 3.224413673460316265e-01 4.407228562087746049e-01 7.884312304855969344e+00 6.321071492989548091e+01 4.008516619839841866e+01 6.083861378568372049e-04 7.441875774418522504e-04 3.189399461348114918e-05 -1.484069183146269495e+02
9.478989707732739245e-02 1.103809549612724990e-02 5.544617555663686748e-01 8.923044826689291442e-01 1.494398902137821494e+01 4.355832723063066680e-01 7.549591897842425903e-01 7.307594432242213500e+00 6.975887674724603471e+01 2.173285866855349369e+01 1.088947104510818668e-04 1.423088637050934878e-02 5.777313994820179764e-06 -1.449725053916332058e+02
1.238262307864051587e-01 1.108623289790428360e-02 2.293654845768588468e-01 8.922677234167657456e-01 1.605711852924037331e+01 9.449567749998589727e-01 7.120229483042259666e-01 1.525989107701714309e-01 2.054961491439366128e+01 2.852198870149245025e+01 2.666405934910792176e-03 1.381499983294036567e-02 4.567441804134748663e-06 -1.451467269436445804e+02
9.047848140804948258e-02 1.550277502481736333e-02 2.338594980257724942e-01 1.041430937254420819e+00 1.593717903440859018e+01 4.384609678169512081e-01 7.575651365028652773e-01 7.261705928022978540e+00 1.574742129474550367e+01 4.829874870011135357e+01 6.917927818679591497e-04 6.507439950528057585e-03 2.090195922754861684e-05 -1.467708231578753839e+02
2.649144437468013702e-02 1.555091242659439703e-02 5.546560091838204087e-01 9.016298787103842471e-01 1.591408824740165606e+01 9.933495378917318597e-01 7.420422545858169627e-01 3.573102895904159415e-01 6.026047369133335962e+01 2.579919351204603473e+01 3.803734461658595596e-04 1.209941022580950792e-02 2.046587470094903617e-05 -1.467583971405083503e+02
1.225392099903283988e-01 6.207453532857390086e-04 2.425251658349967254e-01 2.338761081547370502e+00 1.232071578074787510e+00 2.509639584897444653e+00 7.106659165898210340e-01 9.094509750344625942e-01 2.225854268388046719e+01 4.901433533718272173e+01 1.128371709251283113e-03 6.142315867874155108e-03 6.059251457042600823e-06 -7.496240397820325541e+01
8.226598696169137859e-02 1.238611965528842868e-02 5.779940405639846790e-02 9.331873816694973289e-01 1.310746199545746649e+01 7.345343710357639111e-01 7.376978837537723210e-01 6.429393965988606796e-01 2.055004929681474124e+01 3.830514811983400136e+01 1.071475887089581110e-04 7.754168310253469702e-04 3.884952747393838172e-05 -1.487745268777355250e+02
2.136837732494749342e-02 5.583086974435998162e-04 6.471990460975192150e-01 1.030994660373181659e+00 1.609061812725670038e+01 4.355832723063066680e-01 7.621506621275311311e-01 7.616811784733908297e+00 6.994833279384182845e+01 2.429801122535150881e+01 1.164379372429208024e-04 8.809401148351176519e-03 3.330568248329556745e-06 -8.015613148886839667e+01
8.858567078793207206e-02 1.261477466116115928e-02 5.627151834445839329e-01 2.338761081547370502e+00 1.197628544286256869e+00 2.509639584897444653e+00 7.418349037986771144e-01 9.094509750344625942e-01 6.196986582356178985e+01 4.901433533718272173e+01 1.138241506692731948e-03 1.223195630271908460e-02 5.850092823401014216e-06 -1.414070580932963708e+02
8.934535060251931615e-02 1.586688707887600261e-03 6.142220486325554729e-01 1.030994660373181659e+00 1.602129465150343890e+01 4.355403310861041266e-01 7.622672046075273933e-01 7.255556168047438526e+00 6.995730895944400629e+01 3.956797162654384437e+01 2.865216576776262025e-03 7.176541969684588742e-04 3.348943512591276965e-06 -1.498877008108642315e+02
1.179871340467001650e-01 1.103809549612724990e-02 1.219800553639935614e-01 1.032068781960802317e+00 1.612150370615754014e+01 3.664247823303071749e-01 4.299121980043828506e-01 7.611585682006867692e+00 6.997014668791965164e+01 4.960170647577651692e+01 9.522870279652002629e-04 1.412596283024811217e-02 5.759128007214642494e-06 -1.451716744445818108e+02
8.999501918584015825e-02 1.103809549612724990e-02 6.422716711459338645e-01 1.151560700622729083e+00 1.612389511634929207e+01 1.509858252561701586e-01 7.964555870305705110e-01 7.261705928022978540e+00 6.262708012759608778e+01 4.990299699283444568e+01 1.221353527608847779e-03 1.230534108833796457e-02 5.312971869821614460e-06 -1.450605886548216859e+02
7.400536231868239112e-02 7.586381874140660578e-03 9.721800492094924140e-01 1.032068781960802317e+00 1.612389511634929207e+01 5.120754572991218501e-01 7.585982749501342104e-01 7.261705928022978540e+00 6.995743359164363540e+01 4.960170647577651692e+01 4.799617260837549097e-04 1.423088637050934878e-02 5.777313994820179764e-06 -1.374487375327665006e+02
